city,system,section_heading,sentence,raw_number,parsed_value,is_percentage,label,justification
barcelona,baseline_v2,Digital Presence and Accessibility,"The screening ledger covers all 261 submitted URLs and retains 47, while 94 are classified as inaccessible, 64 as not an FSI, 31 as directory or policy pages, 17 as outside the city, 5 as duplicates and 3 as ended activities.",31,31.0,False,AUDITABLE_DIRECT,exact match to evidence value 31
barcelona,baseline_v2,Digital Presence and Accessibility,"The screening ledger covers all 261 submitted URLs and retains 47, while 94 are classified as inaccessible, 64 as not an FSI, 31 as directory or policy pages, 17 as outside the city, 5 as duplicates and 3 as ended activities.",17,17.0,False,AUDITABLE_DIRECT,exact match to evidence value 17
barcelona,baseline_v2,Digital Presence and Accessibility,"The screening ledger covers all 261 submitted URLs and retains 47, while 94 are classified as inaccessible, 64 as not an FSI, 31 as directory or policy pages, 17 as outside the city, 5 as duplicates and 3 as ended activities.",5,5.0,False,AUDITABLE_DIRECT,exact match to evidence value 5
barcelona,baseline_v2,Digital Presence and Accessibility,"The screening ledger covers all 261 submitted URLs and retains 47, while 94 are classified as inaccessible, 64 as not an FSI, 31 as directory or policy pages, 17 as outside the city, 5 as duplicates and 3 as ended activities.",3,3.0,False,AUDITABLE_DIRECT,exact match to evidence value 3
barcelona,baseline_v2,Digital Presence and Accessibility,"Among retained projects, Hort Comunitari Pla i Armengol has posts dated June 2026 and La Sardineta has posts dated September 2025, providing unusually clear evidence of recent web activity.",2026,2026.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Digital Presence and Accessibility,"Among retained projects, Hort Comunitari Pla i Armengol has posts dated June 2026 and La Sardineta has posts dated September 2025, providing unusually clear evidence of recent web activity.",2025,2025.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Digital Presence and Accessibility,"El Guaret also carried a June 2025 recruitment post, while Can Valent had a 2025 post, giving contemporary signals for initiatives in Eixample and Nou Barris.",2025,2025.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Digital Presence and Accessibility,"El Guaret also carried a June 2025 recruitment post, while Can Valent had a 2025 post, giving contemporary signals for initiatives in Eixample and Nou Barris.",2025,2025.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Notable Initiatives,"Hort de la Font Trobada stands out for documented demand, because its 15-place waiting list filled in less than a week and its rules restrict applications to Poble-sec residents, tying participation closely to the neighbourhood.",15,15.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Notable Initiatives,"The two retained Nevera Solidària pages show different neighbourhood implementations of community-fridge practice: Nevera Solidària Espai210 in Sagrada Família and Nevera Solidària - Ateneu L'Harmonia in Sant Andreu de Palomar, the latter describing its project as the first solidarity fridge in Catalonia when launched in 2016.",2016,2016.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Notable Initiatives,"Les Trementinaires del Coll-Vallcarca is a particularly transparent consumption cooperative because it reports 29 family units, 23 producers, a weekly distribution window and six work commissions.",29,29.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Notable Initiatives,"Les Trementinaires del Coll-Vallcarca is a particularly transparent consumption cooperative because it reports 29 family units, 23 producers, a weekly distribution window and six work commissions.",23,23.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Notable Initiatives,"Hort Comunitari Pla i Armengol is notable for its 1,215-square-metre publicly owned community garden and for recent 2026 web activity, while Benet Corner demonstrates a different council-supported model on a 420-square-metre site in Ciutat Vella.","1,215",1215.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Notable Initiatives,"Hort Comunitari Pla i Armengol is notable for its 1,215-square-metre publicly owned community garden and for recent 2026 web activity, while Benet Corner demonstrates a different council-supported model on a 420-square-metre site in Ciutat Vella.",2026,2026.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Notable Initiatives,"Hort Comunitari Pla i Armengol is notable for its 1,215-square-metre publicly owned community garden and for recent 2026 web activity, while Benet Corner demonstrates a different council-supported model on a 420-square-metre site in Ciutat Vella.",420,420.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
barcelona,baseline_v2,Screening Ledger,Screening outcome: 47 of 261 URLs retained.,47,47.0,False,AUDITABLE_DIRECT,exact match to evidence value 47
barcelona,baseline_v2,Screening Ledger,Screening outcome: 47 of 261 URLs retained.,261,261.0,False,AUDITABLE_DIRECT,exact match to evidence value 261
brighton,baseline_v2,Geographic Distribution,"Twenty-four of the 81 candidate URLs were retained as genuine Brighton and Hove food-sharing initiatives, and 15 of those retained rows contain both latitude and longitude in the supplied dataset.",81,81.0,False,AUDITABLE_DIRECT,exact match to evidence value 81
brighton,baseline_v2,Geographic Distribution,"Twenty-four of the 81 candidate URLs were retained as genuine Brighton and Hove food-sharing initiatives, and 15 of those retained rows contain both latitude and longitude in the supplied dataset.",15,15.0,False,AUDITABLE_DERIVED,sum(12+3)=15
brighton,baseline_v2,Geographic Distribution,"The complete coordinates show the largest plotted concentration in the central Brighton band around latitude 50.81–50.83 and longitude -0.14 to -0.12, where the candidate data place BUCFP, Brighton Women’s Centre, the Community Kitchen, the Clock Tower Sanctuary, Sussex Surplus and Voices in Exile among other retained records.",50.81,50.81,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
brighton,baseline_v2,Geographic Distribution,"The complete coordinates show the largest plotted concentration in the central Brighton band around latitude 50.81–50.83 and longitude -0.14 to -0.12, where the candidate data place BUCFP, Brighton Women’s Centre, the Community Kitchen, the Clock Tower Sanctuary, Sussex Surplus and Voices in Exile among other retained records.",50.83,50.83,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
brighton,baseline_v2,Geographic Distribution,"The complete coordinates show the largest plotted concentration in the central Brighton band around latitude 50.81–50.83 and longitude -0.14 to -0.12, where the candidate data place BUCFP, Brighton Women’s Centre, the Community Kitchen, the Clock Tower Sanctuary, Sussex Surplus and Voices in Exile among other retained records.",0.14,0.14,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
brighton,baseline_v2,Geographic Distribution,"The complete coordinates show the largest plotted concentration in the central Brighton band around latitude 50.81–50.83 and longitude -0.14 to -0.12, where the candidate data place BUCFP, Brighton Women’s Centre, the Community Kitchen, the Clock Tower Sanctuary, Sussex Surplus and Voices in Exile among other retained records.",0.12,0.12,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
brighton,baseline_v2,Geographic Distribution,"East Brighton is represented by the East Brighton Food Co-operative and by the page-stated location of Fitzherbert Community Hub at 2 Bristol Road, while Sussex Surplus gives its address as Bristol Estate Community Hub, 146a Donald Hall Road.",2,2.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
brighton,baseline_v2,Geographic Distribution,"The northern edge of the plotted sample includes Old Boat Corner Community Centre at the candidate coordinate 50.86, -0.12, while Moulsecoomb Forest Garden identifies itself as a charity on the outskirts of Brighton and the MEP Community Garden operates at Roedale Valley Allotments.",50.86,50.86,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
brighton,baseline_v2,Geographic Distribution,"The northern edge of the plotted sample includes Old Boat Corner Community Centre at the candidate coordinate 50.86, -0.12, while Moulsecoomb Forest Garden identifies itself as a charity on the outskirts of Brighton and the MEP Community Garden operates at Roedale Valley Allotments.",0.12,0.12,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
brighton,baseline_v2,Types of Food Sharing Initiatives,"Food banks, social groceries and comparable low-cost food shops are the largest group at 8 of 24 retained initiatives, or 33.3%, including Brighton Women’s Centre’s Cornershop, Hangleton & West Blatchington Food Bank, Impact Initiatives Food Services, Phoenix Food Shop, the Salvation Army Hove Food Bank, the Village Food Bank, Voices in Exile and the YMCA YAC Food Market.",8,8.0,False,NOT_MACHINE_AUDITABLE,no exact-sum match in evidence base
brighton,baseline_v2,Types of Food Sharing Initiatives,"Food banks, social groceries and comparable low-cost food shops are the largest group at 8 of 24 retained initiatives, or 33.3%, including Brighton Women’s Centre’s Cornershop, Hangleton & West Blatchington Food Bank, Impact Initiatives Food Services, Phoenix Food Shop, the Salvation Army Hove Food Bank, the Village Food Bank, Voices in Exile and the YMCA YAC Food Market.",24,24.0,False,AUDITABLE_DIRECT,exact match to evidence value 24
brighton,baseline_v2,Types of Food Sharing Initiatives,"Food banks, social groceries and comparable low-cost food shops are the largest group at 8 of 24 retained initiatives, or 33.3%, including Brighton Women’s Centre’s Cornershop, Hangleton & West Blatchington Food Bank, Impact Initiatives Food Services, Phoenix Food Shop, the Salvation Army Hove Food Bank, the Village Food Bank, Voices in Exile and the YMCA YAC Food Market.",33.3%,33.3,True,NOT_MACHINE_AUDITABLE,no exact or derived (percentage-of-total) match in evidence base
brighton,baseline_v2,Types of Food Sharing Initiatives,"Prepared meals and meal-support services account for 6 of 24, or 25.0%, with BUCFP serving low-cost lunches, the Clock Tower Sanctuary providing a free hot lunch, East Brighton Food Co-operative delivering meals, Fitzherbert operating a community café, Holland Road running a Monday lunch club and Old Boat Corner combining meals with food parcels.",6,6.0,False,AUDITABLE_DERIVED,sum(3+3)=6
brighton,baseline_v2,Types of Food Sharing Initiatives,"Prepared meals and meal-support services account for 6 of 24, or 25.0%, with BUCFP serving low-cost lunches, the Clock Tower Sanctuary providing a free hot lunch, East Brighton Food Co-operative delivering meals, Fitzherbert operating a community café, Holland Road running a Monday lunch club and Old Boat Corner combining meals with food parcels.",24,24.0,False,AUDITABLE_DIRECT,exact match to evidence value 24
brighton,baseline_v2,Types of Food Sharing Initiatives,"Prepared meals and meal-support services account for 6 of 24, or 25.0%, with BUCFP serving low-cost lunches, the Clock Tower Sanctuary providing a free hot lunch, East Brighton Food Co-operative delivering meals, Fitzherbert operating a community café, Holland Road running a Monday lunch club and Old Boat Corner combining meals with food parcels.",25.0%,25.0,True,AUDITABLE_DERIVED,sum(17+3)/81(total)*100 [group=discard_reason_bucket]=24.69 (within 0.55pp of 25)
